trade_id,order_id,user_id,asset_id,side,execution_price,executed_qty,fee_inr,slippage_pct,executed_at
TRD_801878,ORD_501878,USR_HFT_003,BTC,BUY,6849179.4801,0.0053,18.1503,0.0,2026-08-29 01:51:18.000000
TRD_802100,ORD_502100,USR_HFT_004,BTC,SELL,6851919.6999,0.0053,18.1576,0.0,2026-08-29 01:54:25.000000
TRD_800197,ORD_500197,USR_RET_008,BTC,BUY,6865620.7991,0.0128,175.7599,0.0022,2026-08-29 02:03:00.000000
TRD_800803,ORD_500803,USR_SYS_009,BTC,BUY,6846714.0,0.0597,408.7488,0.0002,2026-08-29 02:45:00.000000
TRD_801874,ORD_501874,USR_HFT_003,BTC,BUY,6845344.6572,0.0144,49.2865,0.0,2026-08-29 03:11:14.000000
TRD_802457,ORD_502457,USR_HFT_005,BTC,BUY,6845344.6572,0.0091,31.1463,0.0,2026-08-29 03:11:48.000000
TRD_801989,ORD_501989,USR_HFT_004,BTC,BUY,6845344.6572,0.0109,37.3071,0.0,2026-08-29 03:12:26.000000
TRD_800454,ORD_500454,USR_SYS_001,BTC,SELL,6881644.065,0.0547,376.4259,0.0004,2026-08-29 03:30:00.000000
TRD_801796,ORD_501796,USR_HFT_003,BTC,BUY,6880267.7362,0.0103,35.4334,0.0,2026-08-29 03:32:41.000000
TRD_800185,ORD_500185,USR_RET_007,BTC,SELL,6875450.5853,0.0274,376.7747,0.0009,2026-08-29 03:39:00.000000
TRD_800797,ORD_500797,USR_SYS_009,BTC,BUY,6881644.065,0.0421,289.7172,0.0002,2026-08-29 03:45:00.000000
TRD_800451,ORD_500451,USR_SYS_001,BTC,BUY,6881644.065,0.0276,189.9334,0.0002,2026-08-29 03:45:00.000000
TRD_800514,ORD_500514,USR_SYS_003,BTC,SELL,6889359.495,0.0301,207.3697,0.0004,2026-08-29 04:30:00.000000
TRD_801636,ORD_501636,USR_HFT_003,BTC,BUY,6887981.6231,0.0079,27.2075,0.0,2026-08-29 04:43:51.000000
TRD_800951,ORD_500951,USR_HFT_001,BTC,BUY,6887981.6231,0.0087,29.9627,0.0,2026-08-29 04:57:38.000000
TRD_800206,ORD_500206,USR_RET_008,BTC,SELL,6872136.0963,0.0267,366.9721,0.0025,2026-08-29 04:58:00.000000
TRD_802425,ORD_502425,USR_HFT_005,BTC,BUY,6887981.6231,0.0127,43.7387,0.0,2026-08-29 04:58:15.000000
TRD_801990,ORD_501990,USR_HFT_004,BTC,SELL,6890737.3669,0.0042,14.4705,0.0,2026-08-29 05:04:28.000000
TRD_800260,ORD_500260,USR_RET_010,BTC,BUY,6901760.3421,0.0113,155.9798,0.0018,2026-08-29 05:11:00.000000
TRD_802353,ORD_502353,USR_HFT_005,BTC,BUY,6887981.6231,0.0139,47.8715,0.0,2026-08-29 05:12:23.000000
TRD_801858,ORD_501858,USR_HFT_003,BTC,SELL,6880802.1403,0.0056,19.2662,0.0,2026-08-29 05:34:04.000000
TRD_800437,ORD_500437,USR_SYS_001,BTC,BUY,6879426.255,0.0272,187.1204,0.0002,2026-08-29 05:45:00.000000
TRD_800767,ORD_500767,USR_SYS_008,BTC,BUY,6879426.255,0.0363,249.7232,0.0002,2026-08-29 05:45:00.000000
TRD_801448,ORD_501448,USR_HFT_002,BTC,SELL,6880802.1403,0.0121,41.6289,0.0,2026-08-29 05:53:02.000000
TRD_802581,ORD_502581,USR_HFT_005,BTC,BUY,6878050.3697,0.0065,22.3537,0.0,2026-08-29 06:01:37.000000
TRD_801549,ORD_501549,USR_HFT_003,BTC,SELL,6880802.1403,0.0028,9.6331,0.0,2026-08-29 06:04:37.000000
TRD_802458,ORD_502458,USR_HFT_005,BTC,SELL,6880802.1403,0.0113,38.8765,0.0,2026-08-29 06:09:20.000000
TRD_801255,ORD_501255,USR_HFT_002,BTC,BUY,6878050.3697,0.0101,34.7342,0.0,2026-08-29 06:14:22.000000
TRD_800978,ORD_500978,USR_HFT_001,BTC,SELL,6886155.6907,0.0143,49.236,0.0,2026-08-29 06:46:47.000000
TRD_801600,ORD_501600,USR_HFT_003,BTC,SELL,6886155.6907,0.0042,14.4609,0.0,2026-08-29 07:10:23.000000
TRD_801223,ORD_501223,USR_HFT_002,BTC,SELL,6886155.6907,0.0045,15.4939,0.0,2026-08-29 07:10:50.000000
TRD_801452,ORD_501452,USR_HFT_002,BTC,BUY,6883401.7793,0.0135,46.463,0.0,2026-08-29 07:15:49.000000
TRD_800349,ORD_500349,USR_RET_013,BTC,SELL,6872386.1333,0.0177,243.2825,0.0018,2026-08-29 07:17:00.000000
TRD_802598,ORD_502598,USR_HFT_005,BTC,BUY,6872524.6501,0.0067,23.023,0.0,2026-08-29 07:40:16.000000
TRD_801910,ORD_501910,USR_HFT_004,BTC,BUY,6872524.6501,0.0024,8.247,0.0,2026-08-29 07:51:48.000000
TRD_800865,ORD_500865,USR_SYS_010,BTC,BUY,6859384.545,0.0421,288.7801,0.0002,2026-08-29 08:45:00.000000
TRD_800246,ORD_500246,USR_RET_010,BTC,BUY,6877426.0778,0.0277,381.0094,0.0008,2026-08-29 09:42:00.000000
TRD_802089,ORD_502089,USR_HFT_004,BTC,SELL,6873302.9207,0.0058,19.9326,0.0,2026-08-29 09:54:24.000000
TRD_802358,ORD_502358,USR_HFT_005,BTC,SELL,6873302.9207,0.0127,43.6455,0.0,2026-08-29 10:06:42.000000
TRD_801035,ORD_501035,USR_HFT_001,BTC,SELL,6873302.9207,0.0043,14.7776,0.0,2026-08-29 10:28:29.000000
TRD_802405,ORD_502405,USR_HFT_005,BTC,SELL,6871853.0008,0.0088,30.2362,0.0,2026-08-29 10:36:11.000000
TRD_801670,ORD_501670,USR_HFT_003,BTC,SELL,6871853.0008,0.0086,29.549,0.0,2026-08-29 10:45:53.000000
TRD_801054,ORD_501054,USR_HFT_001,BTC,SELL,6871853.0008,0.0149,51.1953,0.0,2026-08-29 10:53:57.000000
TRD_801959,ORD_501959,USR_HFT_004,BTC,SELL,6871853.0008,0.0072,24.7387,0.0,2026-08-29 11:08:22.000000
TRD_801695,ORD_501695,USR_HFT_003,BTC,BUY,6869104.8092,0.0048,16.4859,0.0,2026-08-29 11:26:27.000000
TRD_800430,ORD_500430,USR_SYS_001,BTC,SELL,6855813.57,0.0291,199.5042,0.0004,2026-08-29 11:30:00.000000
TRD_801656,ORD_501656,USR_HFT_003,BTC,SELL,6857184.7327,0.0131,44.9146,0.0,2026-08-29 11:58:09.000000
TRD_800742,ORD_500742,USR_SYS_007,BTC,SELL,6869901.885,0.0464,318.7634,0.0004,2026-08-29 12:30:00.000000
TRD_800507,ORD_500507,USR_SYS_003,BTC,BUY,6869901.885,0.0241,165.5646,0.0002,2026-08-29 12:45:00.000000
TRD_800905,ORD_500905,USR_HFT_001,BTC,BUY,6868527.9046,0.0106,36.4032,0.0,2026-08-29 12:48:49.000000
TRD_802528,ORD_502528,USR_HFT_005,BTC,SELL,6871275.8654,0.0143,49.1296,0.0,2026-08-29 12:55:27.000000
TRD_801491,ORD_501491,USR_HFT_002,BTC,BUY,6868527.9046,0.0071,24.3833,0.0,2026-08-29 13:02:04.000000
TRD_802252,ORD_502252,USR_HFT_005,BTC,SELL,6871275.8654,0.007,24.0495,0.0,2026-08-29 13:26:13.000000
TRD_802611,ORD_502611,USR_HFT_005,BTC,SELL,6871982.2366,0.0049,16.8364,0.0,2026-08-29 13:59:35.000000
TRD_801332,ORD_501332,USR_HFT_002,BTC,SELL,6871982.2366,0.0061,20.9595,0.0,2026-08-29 14:10:24.000000
TRD_801378,ORD_501378,USR_HFT_002,BTC,BUY,6870653.2495,0.0133,45.6898,0.0,2026-08-29 14:30:53.000000
TRD_802000,ORD_502000,USR_HFT_004,BTC,SELL,6872086.6875,0.0058,19.9291,0.0,2026-08-29 16:00:56.000000
TRD_802401,ORD_502401,USR_HFT_005,BTC,SELL,6867616.5437,0.0052,17.8558,0.0,2026-08-29 16:48:21.000000
TRD_801016,ORD_501016,USR_HFT_001,BTC,SELL,6867616.5437,0.0043,14.7654,0.0,2026-08-29 17:04:43.000000
TRD_802265,ORD_502265,USR_HFT_005,BTC,SELL,6867616.5437,0.0119,40.8623,0.0,2026-08-29 17:11:28.000000
TRD_800884,ORD_500884,USR_SYS_010,BTC,SELL,6866160.99,0.0246,168.9076,0.0004,2026-08-29 17:30:00.000000
TRD_800413,ORD_500413,USR_SYS_001,BTC,BUY,6866160.99,0.044,302.1111,0.0002,2026-08-29 17:45:00.000000
TRD_802293,ORD_502293,USR_HFT_005,BTC,BUY,6875456.9535,0.0143,49.1595,0.0,2026-08-29 18:35:35.000000
TRD_801577,ORD_501577,USR_HFT_003,BTC,SELL,6878207.6865,0.0031,10.6612,0.0,2026-08-29 18:36:40.000000
TRD_802546,ORD_502546,USR_HFT_005,BTC,BUY,6875456.9535,0.0083,28.5331,0.0,2026-08-29 18:54:29.000000
TRD_801911,ORD_501911,USR_HFT_004,BTC,BUY,6875456.9535,0.0136,46.7531,0.0,2026-08-29 18:58:51.000000
TRD_800523,ORD_500523,USR_SYS_003,BTC,BUY,6904271.745,0.0355,245.1016,0.0002,2026-08-29 19:45:00.000000
TRD_800669,ORD_500669,USR_SYS_006,BTC,BUY,6904271.745,0.0381,263.0528,0.0002,2026-08-29 19:45:00.000000
TRD_802435,ORD_502435,USR_HFT_005,BTC,SELL,6905652.5993,0.0047,16.2283,0.0,2026-08-29 20:10:03.000000
TRD_800880,ORD_500880,USR_SYS_010,BTC,SELL,6891084.36,0.0386,265.9959,0.0004,2026-08-29 20:30:00.000000
TRD_801751,ORD_501751,USR_HFT_003,BTC,SELL,6892462.5769,0.0107,36.8747,0.0,2026-08-29 21:08:37.000000
TRD_800738,ORD_500738,USR_SYS_007,BTC,SELL,6905404.545,0.0275,189.8986,0.0004,2026-08-29 21:30:00.000000
TRD_800360,ORD_500360,USR_RET_014,BTC,SELL,6888831.5741,0.0112,154.3098,0.0024,2026-08-29 21:53:00.000000
TRD_800348,ORD_500348,USR_RET_013,BTC,SELL,6895736.9786,0.0089,122.7441,0.0014,2026-08-29 21:55:00.000000
TRD_801311,ORD_501311,USR_HFT_002,BTC,SELL,6906785.6259,0.0079,27.2818,0.0,2026-08-29 22:00:36.000000
TRD_800289,ORD_500289,USR_RET_011,BTC,BUY,6927501.8395,0.0234,324.2071,0.0032,2026-08-29 22:13:00.000000
TRD_801743,ORD_501743,USR_HFT_003,BTC,BUY,6904023.4641,0.0116,40.0433,0.0,2026-08-29 22:14:31.000000
TRD_802327,ORD_502327,USR_HFT_005,BTC,SELL,6913232.37,0.0148,51.1579,0.0,2026-08-29 22:35:54.000000
TRD_801061,ORD_501061,USR_HFT_001,BTC,BUY,6910467.63,0.0039,13.4754,0.0,2026-08-29 22:57:53.000000
TRD_802295,ORD_502295,USR_HFT_005,BTC,SELL,6913232.37,0.0033,11.4068,0.0,2026-08-29 23:00:00.000000
TRD_801259,ORD_501259,USR_HFT_002,BTC,SELL,6918367.2818,0.0075,25.9439,0.0,2026-08-30 00:21:04.000000
TRD_800608,ORD_500608,USR_SYS_005,BTC,SELL,6919107.0,0.0331,229.0224,0.0004,2026-08-30 00:30:00.000000
TRD_801254,ORD_501254,USR_HFT_002,BTC,SELL,6920490.8214,0.0036,12.4569,0.0,2026-08-30 01:14:48.000000
TRD_801300,ORD_501300,USR_HFT_002,BTC,BUY,6917723.1786,0.0049,16.9484,0.0,2026-08-30 01:16:35.000000
TRD_801306,ORD_501306,USR_HFT_002,BTC,SELL,6920490.8214,0.0074,25.6058,0.0,2026-08-30 01:23:17.000000
TRD_800584,ORD_500584,USR_SYS_004,BTC,SELL,6914497.92,0.0465,321.5242,0.0004,2026-08-30 01:30:00.000000
TRD_802607,ORD_502607,USR_HFT_005,BTC,SELL,6915880.8196,0.0072,24.8972,0.0,2026-08-30 01:31:45.000000
TRD_800204,ORD_500204,USR_RET_008,BTC,BUY,6931092.715,0.0195,270.3126,0.0024,2026-08-30 01:47:00.000000
TRD_801358,ORD_501358,USR_HFT_002,BTC,BUY,6913115.0204,0.0078,26.9611,0.0,2026-08-30 02:08:40.000000
TRD_801470,ORD_501470,USR_HFT_002,BTC,SELL,6915880.8196,0.0067,23.1682,0.0,2026-08-30 02:17:00.000000
TRD_800835,ORD_500835,USR_SYS_009,BTC,BUY,6917304.255,0.0491,339.6396,0.0002,2026-08-30 02:45:00.000000
TRD_800757,ORD_500757,USR_SYS_008,BTC,BUY,6917304.255,0.0442,305.7448,0.0002,2026-08-30 02:45:00.000000
TRD_801868,ORD_501868,USR_HFT_003,BTC,BUY,6915920.7941,0.0077,26.6263,0.0,2026-08-30 03:00:08.000000
TRD_801446,ORD_501446,USR_HFT_002,BTC,BUY,6915920.7941,0.0057,19.7104,0.0,2026-08-30 03:07:16.000000
TRD_802062,ORD_502062,USR_HFT_004,BTC,SELL,6918687.7159,0.0056,19.3723,0.0,2026-08-30 03:09:53.000000
TRD_801906,ORD_501906,USR_HFT_004,BTC,SELL,6918687.7159,0.0114,39.4365,0.0,2026-08-30 03:24:30.000000
TRD_800626,ORD_500626,USR_SYS_005,BTC,SELL,6923208.09,0.0491,339.9295,0.0004,2026-08-30 03:30:00.000000
TRD_800562,ORD_500562,USR_SYS_004,BTC,SELL,6923208.09,0.0473,327.4677,0.0004,2026-08-30 03:30:00.000000
TRD_802313,ORD_502313,USR_HFT_005,BTC,SELL,6924592.7316,0.0031,10.7331,0.0,2026-08-30 04:02:38.000000
TRD_800685,ORD_500685,USR_SYS_006,BTC,BUY,6923355.0,0.0463,320.5513,0.0002,2026-08-30 04:45:00.000000
TRD_800630,ORD_500630,USR_SYS_005,BTC,SELL,6918917.61,0.0415,287.1351,0.0004,2026-08-30 05:30:00.000000
TRD_800744,ORD_500744,USR_SYS_007,BTC,SELL,6918917.61,0.0269,186.1189,0.0004,2026-08-30 05:30:00.000000
TRD_800170,ORD_500170,USR_RET_006,BTC,BUY,6929987.8782,0.0384,532.2231,0.0016,2026-08-30 05:34:00.000000
TRD_800381,ORD_500381,USR_RET_015,BTC,BUY,6934831.1205,0.1134,1572.8197,0.0023,2026-08-30 05:49:00.000000
TRD_800242,ORD_500242,USR_RET_009,BTC,SELL,6912690.5842,0.0175,241.9442,0.0009,2026-08-30 05:55:00.000000
TRD_800314,ORD_500314,USR_RET_012,BTC,SELL,6611717.6681,0.0372,491.9118,0.0444,2026-08-30 05:57:00.000000
TRD_802235,ORD_502235,USR_HFT_004,BTC,BUY,6917533.8265,0.0078,26.9784,0.0,2026-08-30 06:24:24.000000
TRD_800948,ORD_500948,USR_HFT_001,BTC,SELL,6911594.7926,0.0056,19.3525,0.0,2026-08-30 06:57:14.000000
TRD_801055,ORD_501055,USR_HFT_001,BTC,BUY,6908830.7074,0.0071,24.5263,0.0,2026-08-30 07:02:59.000000
TRD_800318,ORD_500318,USR_RET_012,BTC,SELL,6890953.5012,0.0248,341.7913,0.0031,2026-08-30 07:39:00.000000
TRD_801069,ORD_501069,USR_HFT_001,BTC,BUY,6910999.4086,0.0124,42.8482,0.0,2026-08-30 07:50:19.000000
TRD_801969,ORD_501969,USR_HFT_004,BTC,SELL,6913764.3614,0.0043,14.8646,0.0,2026-08-30 08:07:06.000000
TRD_801870,ORD_501870,USR_HFT_003,BTC,BUY,6910999.4086,0.0139,48.0314,0.0,2026-08-30 08:10:51.000000
TRD_800814,ORD_500814,USR_SYS_009,BTC,SELL,6915804.18,0.0365,252.4269,0.0004,2026-08-30 08:30:00.000000
TRD_800677,ORD_500677,USR_SYS_006,BTC,BUY,6915804.18,0.0367,253.81,0.0002,2026-08-30 08:45:00.000000
TRD_801532,ORD_501532,USR_HFT_003,BTC,BUY,6914421.0192,0.0079,27.312,0.0,2026-08-30 08:51:18.000000
TRD_802091,ORD_502091,USR_HFT_004,BTC,SELL,6917187.3408,0.0102,35.2777,0.0,2026-08-30 08:51:32.000000
TRD_802351,ORD_502351,USR_HFT_005,BTC,SELL,6917187.3408,0.0086,29.7439,0.0,2026-08-30 08:59:12.000000
TRD_800790,ORD_500790,USR_SYS_009,BTC,SELL,6912712.875,0.0469,324.2062,0.0004,2026-08-30 09:30:00.000000
TRD_800470,ORD_500470,USR_SYS_002,BTC,SELL,6912712.875,0.0472,326.28,0.0004,2026-08-30 09:30:00.000000
TRD_801146,ORD_501146,USR_HFT_001,BTC,BUY,6911330.3324,0.0143,49.416,0.0,2026-08-30 09:32:40.000000
TRD_801797,ORD_501797,USR_HFT_003,BTC,SELL,6914095.4176,0.0065,22.4708,0.0,2026-08-30 09:35:40.000000
TRD_800633,ORD_500633,USR_SYS_005,BTC,BUY,6912712.875,0.0384,265.4482,0.0002,2026-08-30 09:45:00.000000
TRD_802386,ORD_502386,USR_HFT_005,BTC,SELL,6914095.4176,0.004,13.8282,0.0,2026-08-30 09:51:24.000000
TRD_801570,ORD_501570,USR_HFT_003,BTC,SELL,6914095.4176,0.0068,23.5079,0.0,2026-08-30 10:21:17.000000
TRD_800345,ORD_500345,USR_RET_013,BTC,SELL,6896325.1489,0.017,234.4751,0.0026,2026-08-30 10:50:00.000000
TRD_800102,ORD_500102,USR_RET_004,BTC,BUY,6936816.2431,0.0882,1223.6544,0.0013,2026-08-30 11:36:00.000000
TRD_800609,ORD_500609,USR_SYS_005,BTC,BUY,6927810.09,0.0597,413.5903,0.0002,2026-08-30 11:45:00.000000
TRD_801826,ORD_501826,USR_HFT_003,BTC,BUY,6926424.528,0.0073,25.2814,0.0,2026-08-30 12:07:52.000000
TRD_801629,ORD_501629,USR_HFT_003,BTC,BUY,6926424.528,0.0067,23.2035,0.0,2026-08-30 12:25:50.000000
TRD_800412,ORD_500412,USR_SYS_001,BTC,SELL,6913443.0,0.0447,309.0309,0.0004,2026-08-30 12:30:00.000000
TRD_800081,ORD_500081,USR_RET_003,BTC,BUY,6932800.6404,0.0229,317.5223,0.0028,2026-08-30 12:37:00.000000
TRD_801051,ORD_501051,USR_HFT_001,BTC,BUY,6912060.3114,0.0043,14.8609,0.0,2026-08-30 12:42:16.000000
TRD_800725,ORD_500725,USR_SYS_007,BTC,BUY,6913443.0,0.055,380.2394,0.0002,2026-08-30 12:45:00.000000
TRD_801245,ORD_501245,USR_HFT_002,BTC,BUY,6912060.3114,0.0067,23.1554,0.0,2026-08-30 12:49:25.000000
TRD_800818,ORD_500818,USR_SYS_009,BTC,SELL,6909549.885,0.047,324.7488,0.0004,2026-08-30 13:30:00.000000
TRD_802088,ORD_502088,USR_HFT_004,BTC,BUY,6908167.975,0.0142,49.048,0.0,2026-08-30 13:53:48.000000
TRD_800104,ORD_500104,USR_RET_004,BTC,BUY,6927514.7147,0.0054,74.8172,0.0026,2026-08-30 14:14:00.000000
TRD_801847,ORD_501847,USR_HFT_003,BTC,BUY,6901620.2848,0.0045,15.5286,0.0,2026-08-30 14:30:42.000000
TRD_800205,ORD_500205,USR_RET_008,BTC,BUY,6919568.0871,0.036,498.2089,0.0024,2026-08-30 15:13:00.000000
TRD_802521,ORD_502521,USR_HFT_005,BTC,SELL,6904381.4852,0.0024,8.2853,0.0,2026-08-30 15:17:15.000000
TRD_801814,ORD_501814,USR_HFT_003,BTC,BUY,6914474.9934,0.0071,24.5464,0.0,2026-08-30 16:09:23.000000
TRD_800304,ORD_500304,USR_RET_011,BTC,BUY,6932218.1511,0.008,110.9155,0.0021,2026-08-30 16:43:00.000000
TRD_800334,ORD_500334,USR_RET_013,BTC,SELL,6912848.6163,0.0336,464.5434,0.0007,2026-08-30 16:43:00.000000
TRD_802478,ORD_502478,USR_HFT_005,BTC,BUY,6916307.4618,0.0117,40.4604,0.0,2026-08-30 17:22:06.000000
TRD_800730,ORD_500730,USR_SYS_007,BTC,SELL,6972477.81,0.0435,303.3028,0.0004,2026-08-30 17:30:00.000000
TRD_800252,ORD_500252,USR_RET_010,BTC,BUY,6982239.2789,0.0332,463.6207,0.0014,2026-08-30 17:42:00.000000
TRD_800804,ORD_500804,USR_SYS_009,BTC,SELL,6979110.0,0.0597,416.6529,0.0004,2026-08-30 18:30:00.000000
TRD_800798,ORD_500798,USR_SYS_009,BTC,SELL,6972358.335,0.0421,293.5363,0.0004,2026-08-30 19:30:00.000000
TRD_800452,ORD_500452,USR_SYS_001,BTC,SELL,6972358.335,0.0276,192.4371,0.0004,2026-08-30 19:30:00.000000
TRD_800927,ORD_500927,USR_HFT_001,BTC,SELL,6973752.8067,0.0113,39.4017,0.0,2026-08-30 19:36:05.000000
TRD_801611,ORD_501611,USR_HFT_003,BTC,BUY,6970963.8633,0.0147,51.2366,0.0,2026-08-30 20:08:33.000000
TRD_801699,ORD_501699,USR_HFT_003,BTC,SELL,6977286.4333,0.0065,22.6762,0.0,2026-08-30 20:43:02.000000
TRD_800761,ORD_500761,USR_SYS_008,BTC,BUY,6975891.255,0.0372,259.5032,0.0002,2026-08-30 20:45:00.000000
TRD_802104,ORD_502104,USR_HFT_004,BTC,SELL,6977286.4333,0.0113,39.4217,0.0,2026-08-30 20:45:04.000000
TRD_801640,ORD_501640,USR_HFT_003,BTC,BUY,6974496.0767,0.0043,14.9952,0.0,2026-08-30 21:17:05.000000
TRD_800768,ORD_500768,USR_SYS_008,BTC,SELL,7021406.805,0.0363,254.8771,0.0004,2026-08-30 21:30:00.000000
TRD_800438,ORD_500438,USR_SYS_001,BTC,SELL,7021406.805,0.0272,190.9823,0.0004,2026-08-30 21:30:00.000000
TRD_800249,ORD_500249,USR_RET_010,BTC,BUY,7250754.8076,0.0463,671.4199,0.0366,2026-08-30 23:45:00.000000
TRD_800541,ORD_500541,USR_SYS_003,BTC,BUY,6994747.065,0.0501,350.4368,0.0002,2026-08-30 23:45:00.000000
TRD_801104,ORD_501104,USR_HFT_001,BTC,BUY,6993348.1156,0.0063,22.029,0.0,2026-08-30 23:58:09.000000
TRD_801648,ORD_501648,USR_HFT_003,BTC,SELL,6996146.0144,0.0081,28.3344,0.0,2026-08-31 00:04:39.000000
TRD_800352,ORD_500352,USR_RET_013,BTC,BUY,7018529.205,0.0287,402.8636,0.0034,2026-08-31 00:06:00.000000
TRD_802411,ORD_502411,USR_HFT_005,BTC,SELL,6996146.0144,0.0056,19.5892,0.0,2026-08-31 00:22:56.000000
TRD_800866,ORD_500866,USR_SYS_010,BTC,SELL,6978790.515,0.0421,293.8071,0.0004,2026-08-31 00:30:00.000000
TRD_800409,ORD_500409,USR_RET_015,BTC,SELL,6949603.4277,0.0083,115.3634,0.0009,2026-08-31 01:32:00.000000
TRD_801677,ORD_501677,USR_HFT_003,BTC,BUY,6954472.5323,0.0044,15.2998,0.0,2026-08-31 01:33:21.000000
TRD_800649,ORD_500649,USR_SYS_006,BTC,BUY,6960790.5,0.0383,266.5983,0.0002,2026-08-31 02:45:00.000000
TRD_800651,ORD_500651,USR_SYS_006,BTC,BUY,6960790.5,0.0453,315.3238,0.0002,2026-08-31 02:45:00.000000
TRD_801934,ORD_501934,USR_HFT_004,BTC,SELL,6962182.6581,0.0098,34.1147,0.0,2026-08-31 02:56:17.000000
TRD_800176,ORD_500176,USR_RET_007,BTC,SELL,6952437.5514,0.0395,549.2426,0.0012,2026-08-31 02:57:00.000000
TRD_802039,ORD_502039,USR_HFT_004,BTC,SELL,6962182.6581,0.003,10.4433,0.0,2026-08-31 03:01:12.000000
TRD_802518,ORD_502518,USR_HFT_005,BTC,BUY,6959398.3419,0.0139,48.3678,0.0,2026-08-31 03:16:19.000000
TRD_800095,ORD_500095,USR_RET_004,BTC,SELL,6951045.3933,0.0284,394.8194,0.0014,2026-08-31 03:20:00.000000
TRD_801843,ORD_501843,USR_HFT_003,BTC,SELL,6941735.9546,0.0047,16.3131,0.0,2026-08-31 03:31:43.000000
TRD_801433,ORD_501433,USR_HFT_002,BTC,SELL,6941735.9546,0.0137,47.5509,0.0,2026-08-31 03:37:27.000000
TRD_802459,ORD_502459,USR_HFT_005,BTC,BUY,6938959.8154,0.0122,42.3277,0.0,2026-08-31 03:43:58.000000
TRD_800508,ORD_500508,USR_SYS_003,BTC,SELL,6874857.0,0.0241,165.6841,0.0004,2026-08-31 04:30:00.000000
TRD_800108,ORD_500108,USR_RET_005,BTC,BUY,6893419.1139,0.1022,1409.0149,0.0027,2026-08-31 04:35:00.000000
TRD_801303,ORD_501303,USR_HFT_002,BTC,SELL,6898807.5256,0.0043,14.8324,0.0,2026-08-31 05:45:42.000000
TRD_801410,ORD_501410,USR_HFT_002,BTC,SELL,6898807.5256,0.014,48.2917,0.0,2026-08-31 05:53:54.000000
TRD_800911,ORD_500911,USR_HFT_001,BTC,SELL,6898807.5256,0.0136,46.9119,0.0,2026-08-31 05:58:33.000000
TRD_800045,ORD_500045,USR_RET_002,BTC,BUY,6902256.2396,0.005,69.0226,0.0007,2026-08-31 06:18:00.000000
TRD_802114,ORD_502114,USR_HFT_004,BTC,BUY,6869848.9454,0.0044,15.1137,0.0,2026-08-31 06:41:54.000000
TRD_802080,ORD_502080,USR_HFT_004,BTC,BUY,6869848.9454,0.0057,19.5791,0.0,2026-08-31 06:51:21.000000
TRD_800250,ORD_500250,USR_RET_010,BTC,BUY,6884965.6364,0.0286,393.82,0.002,2026-08-31 07:00:00.000000
TRD_800306,ORD_500306,USR_RET_012,BTC,SELL,6849235.2758,0.0279,382.1873,0.0032,2026-08-31 07:18:00.000000
TRD_801380,ORD_501380,USR_HFT_002,BTC,SELL,6857819.4046,0.0027,9.2581,0.0,2026-08-31 07:30:35.000000
TRD_801136,ORD_501136,USR_HFT_001,BTC,SELL,6857819.4046,0.0132,45.2616,0.0,2026-08-31 07:37:37.000000
TRD_801501,ORD_501501,USR_HFT_003,BTC,SELL,6857819.4046,0.0035,12.0012,0.0,2026-08-31 07:50:22.000000
TRD_801394,ORD_501394,USR_HFT_002,BTC,BUY,6855076.8254,0.0073,25.021,0.0,2026-08-31 07:56:11.000000
TRD_802284,ORD_502284,USR_HFT_005,BTC,SELL,6857819.4046,0.0055,18.859,0.0,2026-08-31 08:10:35.000000
TRD_802156,ORD_502156,USR_HFT_004,BTC,SELL,6857819.4046,0.0122,41.8327,0.0,2026-08-31 08:12:19.000000
TRD_800773,ORD_500773,USR_SYS_008,BTC,BUY,6881468.835,0.0567,390.1793,0.0002,2026-08-31 08:45:00.000000
TRD_801920,ORD_501920,USR_HFT_004,BTC,SELL,6882845.1288,0.0109,37.5115,0.0,2026-08-31 08:59:00.000000
TRD_801333,ORD_501333,USR_HFT_002,BTC,SELL,6882845.1288,0.0044,15.1423,0.0,2026-08-31 09:27:32.000000
TRD_800414,ORD_500414,USR_SYS_001,BTC,SELL,6869571.78,0.044,302.2612,0.0004,2026-08-31 09:30:00.000000
TRD_800617,ORD_500617,USR_SYS_005,BTC,BUY,6869571.78,0.0322,221.2002,0.0002,2026-08-31 09:45:00.000000
TRD_802274,ORD_502274,USR_HFT_005,BTC,BUY,6868197.8656,0.0127,43.6131,0.0,2026-08-31 09:53:17.000000
TRD_802275,ORD_502275,USR_HFT_005,BTC,SELL,6868197.8656,0.0127,43.6131,0.0,2026-08-31 09:53:18.110995
TRD_800167,ORD_500167,USR_RET_006,BTC,BUY,6877815.2661,0.0116,159.5653,0.0012,2026-08-31 10:04:00.000000
TRD_801127,ORD_501127,USR_HFT_001,BTC,BUY,6868197.8656,0.0065,22.3216,0.0,2026-08-31 10:09:24.000000
TRD_801235,ORD_501235,USR_HFT_002,BTC,BUY,6903035.1168,0.0147,50.7373,0.0,2026-08-31 10:33:23.000000
TRD_801042,ORD_501042,USR_HFT_001,BTC,SELL,6905796.8832,0.0029,10.0134,0.0,2026-08-31 10:35:21.000000
TRD_800403,ORD_500403,USR_RET_015,BTC,SELL,6882321.8688,0.0237,326.2221,0.0032,2026-08-31 10:42:00.000000
