asset_id,open_time,open_price,high_price,low_price,close_price,volume
BTC,2026-09-03 06:30:00,6820518.0,6862891.8,6811668.0,6846067.95,533.28645
BTC,2026-09-03 07:30:00,6846067.065,6894150.0,6835641.765,6886716.885,563.52004
BTC,2026-09-03 08:30:00,6886717.77,6892380.0,6871324.965,6877158.0,385.93335
BTC,2026-09-03 09:30:00,6877158.885,6888229.35,6862923.66,6883176.0,336.15526
BTC,2026-09-03 10:30:00,6883175.115,6887937.3,6823439.385,6886177.035,617.52986
BTC,2026-09-03 11:30:00,6886177.035,6890270.16,6876339.375,6888414.315,408.13131
BTC,2026-09-03 12:30:00,6888415.2,6919276.035,6867600.0,6873188.775,696.21966
BTC,2026-09-03 13:30:00,6873187.89,6908841.0,6873187.89,6889135.59,363.22912
BTC,2026-09-03 14:30:00,6889135.59,6900828.21,6868308.0,6868948.74,341.00857
BTC,2026-09-03 15:30:00,6868949.625,6882933.51,6856803.0,6879625.38,406.3926
BTC,2026-09-03 16:30:00,6879625.38,6903437.19,6877292.52,6898432.515,396.769
BTC,2026-09-03 17:30:00,6898432.515,6972273.375,6893802.195,6960735.63,979.94222
BTC,2026-09-03 18:30:00,6960734.745,6991500.0,6942847.125,6977386.02,1052.74377
BTC,2026-09-03 19:30:00,6977386.02,7129648.5,6965304.0,7128672.345,2513.5082
BTC,2026-09-03 20:30:00,7128672.345,7201274.205,7111386.525,7199298.0,3056.18534
BTC,2026-09-03 21:30:00,7199298.0,7200360.0,7134296.52,7165789.245,1239.78575
BTC,2026-09-03 22:30:00,7165789.245,7185153.045,7158411.0,7172217.0,875.49534
BTC,2026-09-03 23:30:00,7172217.0,7197999.705,7160004.0,7191007.32,595.62382
BTC,2026-09-04 00:30:00,7191006.435,7238415.0,7183720.23,7235353.785,1102.96623
BTC,2026-09-04 01:30:00,7235353.785,7237530.0,7203257.49,7210360.5,601.53572
BTC,2026-09-04 02:30:00,7210360.5,7283550.0,7193988.0,7220715.0,1292.57121
BTC,2026-09-04 03:30:00,7220715.0,7222011.525,7160096.925,7180890.0,712.57205
BTC,2026-09-04 04:30:00,7180890.0,7198413.0,7175403.0,7192427.745,407.99233
BTC,2026-09-04 05:30:00,7192427.745,7206355.875,7164960.0,7166032.62,643.20132
BTC,2026-09-04 06:30:00,7166031.735,7177165.92,7147217.52,7165668.885,505.56595
BTC,2026-09-04 07:30:00,7165668.885,7165668.885,7139246.325,7153631.115,433.77504
BTC,2026-09-04 08:30:00,7153632.0,7170429.3,7151331.0,7155225.0,523.81704
BTC,2026-09-04 09:30:00,7155225.885,7193988.0,7152570.0,7174742.79,602.46481
BTC,2026-09-04 10:30:00,7174742.79,7181182.05,7156378.155,7168159.275,593.73244
BTC,2026-09-04 11:30:00,7168159.275,7176465.0,7130729.085,7150569.015,435.61525
BTC,2026-09-04 12:30:00,7150569.9,7165557.375,7136786.025,7138132.995,705.83482
BTC,2026-09-04 13:30:00,7138132.11,7189474.5,7124503.995,7181523.66,754.04554
BTC,2026-09-04 14:30:00,7181523.66,7195935.0,7162680.24,7173511.755,968.87345
BTC,2026-09-04 15:30:00,7173511.755,7185669.0,7153555.89,7184397.255,483.39639
BTC,2026-09-04 16:30:00,7184398.14,7205938.155,7175580.885,7188400.11,512.44736
BTC,2026-09-04 17:30:00,7188400.11,7199475.0,7007232.645,7031675.46,3691.19669
BTC,2026-09-04 18:30:00,7031674.575,7053804.0,6991500.0,7025012.295,1927.84184
BTC,2026-09-04 19:30:00,7025011.41,7042122.0,6961410.0,6984040.335,1816.73349
BTC,2026-09-04 20:30:00,6984040.335,7040645.82,6973800.0,7029495.705,942.77981
BTC,2026-09-04 21:30:00,7029495.705,7069120.695,7024969.815,7057497.105,1059.83504
BTC,2026-09-04 22:30:00,7057496.22,7058133.42,7025395.5,7033291.47,392.51492
BTC,2026-09-04 23:30:00,7033291.47,7049543.61,7033291.47,7046206.275,263.34116
BTC,2026-09-05 00:30:00,7046206.275,7064069.115,7046205.39,7061710.59,391.97239
BTC,2026-09-05 01:30:00,7061711.475,7067800.275,7050617.115,7053188.04,252.17194
BTC,2026-09-05 02:30:00,7053187.155,7064008.05,7036812.0,7046724.0,645.54178
BTC,2026-09-05 03:30:00,7046724.0,7054866.0,7044954.0,7047793.965,498.99738
BTC,2026-09-05 04:30:00,7047793.965,7058583.0,7044678.765,7049978.145,152.92964
BTC,2026-09-05 05:30:00,7049978.145,7055358.945,7041237.0,7042242.36,179.53978
BTC,2026-09-05 06:30:00,7042243.245,7054335.0,7038700.59,7038700.59,251.27651
BTC,2026-09-05 07:30:00,7038700.59,7046547.0,7033291.47,7041864.465,226.54938
BTC,2026-09-05 08:30:00,7041864.465,7047320.49,7036717.305,7043007.0,222.17902
BTC,2026-09-05 09:30:00,7043006.115,7043700.84,7035750.0,7035750.885,283.95874
BTC,2026-09-05 10:30:00,7035750.885,7044600.885,7030617.0,7042611.405,486.56078
BTC,2026-09-05 11:30:00,7042611.405,7054841.22,7042476.0,7048494.885,255.76484
BTC,2026-09-05 12:30:00,7048494.885,7059061.785,7048070.97,7054331.46,273.27755
BTC,2026-09-05 13:30:00,7054331.46,7055923.575,7041768.0,7049025.0,377.92884
BTC,2026-09-05 14:30:00,7049025.885,7056633.345,7045662.0,7047368.28,391.22508
BTC,2026-09-05 15:30:00,7047369.165,7050264.0,7044061.92,7046193.885,324.09358
BTC,2026-09-05 16:30:00,7046193.0,7051178.205,7045308.0,7045421.28,224.00252
BTC,2026-09-05 17:30:00,7045422.165,7059999.0,7045421.28,7053816.39,350.25887
BTC,2026-09-05 18:30:00,7053815.505,7058937.0,7039817.46,7045809.795,488.89817
BTC,2026-09-05 19:30:00,7045809.795,7058434.32,7045809.795,7055198.76,292.28201
BTC,2026-09-05 20:30:00,7055197.875,7063716.0,7051557.87,7062831.885,383.76927
BTC,2026-09-05 21:30:00,7062831.0,7097700.0,7058229.0,7083717.0,716.52557
BTC,2026-09-05 22:30:00,7083716.115,7094362.665,7077685.725,7085186.1,894.70031
BTC,2026-09-05 23:30:00,7085186.1,7086903.0,7073805.0,7079998.23,332.81067
BTC,2026-09-06 00:30:00,7079999.115,7079999.115,7054588.11,7058229.0,243.22911
BTC,2026-09-06 01:30:00,7058228.115,7065862.125,7052919.0,7056797.955,651.64016
BTC,2026-09-06 02:30:00,7056797.955,7074513.0,7055650.995,7071682.77,164.28133
BTC,2026-09-06 03:30:00,7071682.77,7075397.115,7057822.785,7060883.115,517.56847
BTC,2026-09-06 04:30:00,7060883.115,7072285.455,7053984.54,7065109.875,584.91964
BTC,2026-09-06 05:30:00,7065109.875,7074750.18,7064953.23,7068318.0,147.80921
BTC,2026-09-06 06:30:00,7068318.885,7085969.325,7068318.885,7075698.015,305.00919
BTC,2026-09-06 07:30:00,7075697.13,7081691.235,7069026.0,7071794.28,258.24501
BTC,2026-09-06 08:30:00,7071794.28,7089557.115,7070606.61,7082478.885,248.71269
BTC,2026-09-06 09:30:00,7082478.885,7082478.885,7067079.0,7068141.885,362.36734
BTC,2026-09-06 10:30:00,7068141.885,7089557.115,7061772.54,7079038.005,642.22052
BTC,2026-09-06 11:30:00,7079037.12,7079038.005,7051384.41,7060941.525,290.41612
BTC,2026-09-06 12:30:00,7060941.525,7068131.265,7042564.5,7062742.5,339.23106
BTC,2026-09-06 13:30:00,7062714.18,7070264.115,7058113.95,7065589.545,578.27369
BTC,2026-09-06 14:30:00,7065589.545,7079115.0,7062831.885,7069890.645,684.16607
BTC,2026-09-06 15:30:00,7069891.53,7081770.0,7069890.645,7080347.805,223.38098
BTC,2026-09-06 16:30:00,7080346.92,7080347.805,7070265.0,7072846.545,224.08052
BTC,2026-09-06 17:30:00,7072846.545,7080885.0,7067441.85,7073100.54,269.79443
BTC,2026-09-06 18:30:00,7073100.54,7077168.0,7058794.515,7064953.23,380.28916
BTC,2026-09-06 19:30:00,7064954.115,7065862.125,7012120.5,7039560.81,699.69504
BTC,2026-09-06 20:30:00,7039561.695,7056511.215,7025423.82,7054910.25,342.10102
BTC,2026-09-06 21:30:00,7054911.135,7061061.0,7045134.54,7051857.0,222.29132
BTC,2026-09-06 22:30:00,7051857.0,7059988.38,7043248.605,7057462.59,205.07571
BTC,2026-09-06 23:30:00,7057462.59,7077345.0,7057462.59,7076047.59,218.34399
BTC,2026-09-07 00:30:00,7076047.59,7076047.59,7062257.52,7064954.115,213.50154
BTC,2026-09-07 01:30:00,7064955.0,7077660.06,7060228.215,7072212.0,235.83849
BTC,2026-09-07 02:30:00,7072212.0,7083009.0,7068958.74,7075077.63,381.14031
BTC,2026-09-07 03:30:00,7075078.515,7088300.415,7048763.04,7084882.545,486.73578
BTC,2026-09-07 04:30:00,7084883.43,7129559.115,7080885.0,7110251.955,896.09908
BTC,2026-09-07 05:30:00,7110251.955,7119293.115,7085231.235,7094160.885,473.2372
BTC,2026-09-07 06:30:00,7094160.885,7101577.185,7064625.78,7073463.39,429.2219
BTC,2026-09-07 07:30:00,7073463.39,7117701.0,7062300.0,7068870.24,411.23362
BTC,2026-09-07 08:30:00,7068871.125,7078762.77,7041821.1,7044280.515,424.23144
BTC,2026-09-07 09:30:00,7044279.63,7056295.275,7039323.63,7055574.0,680.36024
BTC,2026-09-07 10:30:00,7055574.885,7073454.54,7050510.915,7058713.095,625.29002
BTC,2026-09-07 11:30:00,7058713.095,7064574.45,7048542.675,7049845.395,564.03546
BTC,2026-09-07 12:30:00,7049846.28,7052658.81,6991597.35,7026707.955,867.88528
BTC,2026-09-07 13:30:00,7026707.955,7038446.595,7026707.955,7030208.13,367.39664
BTC,2026-09-07 14:30:00,7030209.015,7040175.0,7017266.775,7019275.725,384.36999
BTC,2026-09-07 15:30:00,7019275.725,7032165.75,7019275.725,7023360.0,340.14563
BTC,2026-09-07 16:30:00,7023360.0,7034600.385,7016457.0,7028684.16,322.16899
BTC,2026-09-07 17:30:00,7028684.16,7047027.555,7026942.48,7045205.34,278.61012
BTC,2026-09-07 18:30:00,7045205.34,7048449.75,7019724.42,7022652.885,537.87474
BTC,2026-09-07 19:30:00,7022652.0,7026577.86,6987689.19,7008487.575,729.96261
BTC,2026-09-07 20:30:00,7008488.46,7008488.46,6963180.0,6975746.115,790.15811
BTC,2026-09-07 21:30:00,6975747.0,6994617.855,6974480.565,6994054.995,428.99902
BTC,2026-09-07 22:30:00,6994055.88,7011282.405,6993093.0,7007937.105,251.37537
BTC,2026-09-07 23:30:00,7007937.99,7013094.0,6999996.0,7008860.16,308.24543
BTC,2026-09-08 00:30:00,7008859.275,7028596.545,7004775.0,7023875.07,230.49171
BTC,2026-09-08 01:30:00,7023874.185,7026450.42,7006368.885,7012563.0,212.62445
BTC,2026-09-08 02:30:00,7012563.0,7016103.0,7006014.0,7006014.0,163.69203
BTC,2026-09-08 03:30:00,7006014.885,7010808.93,6972124.695,6987268.815,458.00504
BTC,2026-09-08 04:30:00,6987267.93,7010085.0,6986046.63,7001412.885,292.83991
BTC,2026-09-08 05:30:00,7001412.0,7019208.465,6989067.135,7019207.58,445.07914
BTC,2026-09-08 06:30:00,7019208.465,7032480.81,7015083.48,7030616.115,454.81703
BTC,2026-09-08 07:30:00,7030615.23,7034422.5,6985305.0,6985305.885,601.51271
BTC,2026-09-08 08:30:00,6985305.885,6991677.0,6967171.35,6983205.78,813.2236
BTC,2026-09-08 09:30:00,6983204.895,6985237.74,6963064.95,6963065.835,558.10183
BTC,2026-09-08 10:30:00,6963064.95,6981057.0,6952117.5,6954153.0,847.29044
BTC,2026-09-08 11:30:00,6954152.115,6958932.0,6926152.485,6931637.715,1913.91469
BTC,2026-09-08 12:30:00,6931637.715,6956984.115,6918928.23,6945657.0,3433.75725
BTC,2026-09-08 13:30:00,6945657.0,6954489.3,6927895.05,6939993.0,855.4031
BTC,2026-09-08 14:30:00,6939993.0,6973800.0,6931057.155,6970436.115,641.52148
BTC,2026-09-08 15:30:00,6970437.0,6991013.25,6953268.0,6953268.0,435.62963
BTC,2026-09-08 16:30:00,6953268.885,6953976.0,6927039.255,6941055.885,682.36626
BTC,2026-09-08 17:30:00,6941055.0,6945782.67,6922059.36,6942824.115,839.62079
BTC,2026-09-08 18:30:00,6942825.0,6951273.21,6869370.885,6899606.91,2274.11248
BTC,2026-09-08 19:30:00,6899606.91,6958826.685,6890079.0,6953225.52,885.70593
BTC,2026-09-08 20:30:00,6953225.52,6983612.88,6942948.015,6983004.0,668.56307
BTC,2026-09-08 21:30:00,6983004.0,6989587.515,6954447.705,6968126.265,339.80818
BTC,2026-09-08 22:30:00,6968125.38,6981942.0,6947250.0,6947637.63,376.83451
BTC,2026-09-08 23:30:00,6947637.63,6975788.595,6927026.865,6941586.0,310.67894
BTC,2026-09-09 00:30:00,6941586.885,6949728.0,6931797.015,6942471.0,457.27833
BTC,2026-09-09 01:30:00,6942470.115,6958026.645,6939289.425,6946187.115,286.8898
BTC,2026-09-09 02:30:00,6946187.115,6958154.085,6938931.0,6946557.93,346.3218
BTC,2026-09-09 03:30:00,6946558.815,6961653.375,6943533.0,6952775.94,344.45436
BTC,2026-09-09 04:30:00,6952775.055,6953914.935,6939164.64,6943338.3,422.1807
BTC,2026-09-09 05:30:00,6943338.3,6973531.845,6943337.415,6971556.525,263.81065
BTC,2026-09-09 06:30:00,6971557.41,6981897.75,6959067.405,6981897.75,737.84364
BTC,2026-09-09 07:30:00,6981896.865,6985185.525,6963751.71,6967251.885,338.69714
BTC,2026-09-09 08:30:00,6967251.885,6967251.885,6951538.71,6959463.885,269.38216
BTC,2026-09-09 09:30:00,6959463.885,7010600.955,6959463.0,7006677.75,659.48495
BTC,2026-09-09 10:30:00,7006677.75,7024245.885,6977392.215,6984723.555,571.99145
BTC,2026-09-09 11:30:00,6984723.555,7017220.755,6979615.335,7005574.155,306.40396
BTC,2026-09-09 12:30:00,7005574.155,7026900.0,7004893.59,7016052.555,435.40632
BTC,2026-09-09 13:30:00,7016053.44,7058760.0,7014864.0,7053274.77,838.18454
BTC,2026-09-09 14:30:00,7053274.77,7054866.0,6982650.0,6987252.885,524.33216
BTC,2026-09-09 15:30:00,6987252.885,7007776.035,6980712.735,6984420.885,419.34722
BTC,2026-09-09 16:30:00,6984420.885,7025066.28,6967188.165,7020240.375,742.09582
BTC,2026-09-09 17:30:00,7020240.375,7050136.56,7016413.635,7045143.39,1136.20636
BTC,2026-09-09 18:30:00,7045144.275,7051577.34,7000632.315,7003951.065,700.9372
BTC,2026-09-09 19:30:00,7003951.065,7028115.99,6980646.36,6987783.885,1034.69116
BTC,2026-09-09 20:30:00,6987783.885,7026456.615,6908312.655,6955807.95,1730.66758
BTC,2026-09-09 21:30:00,6955807.95,6986061.675,6943740.09,6974233.65,548.53711
BTC,2026-09-09 22:30:00,6974233.65,6985694.4,6962649.0,6971676.885,424.82404
BTC,2026-09-09 23:30:00,6971676.0,6973114.125,6938697.36,6939676.17,291.49177
BTC,2026-09-10 00:30:00,6939676.17,6953915.82,6916275.0,6923792.19,474.58363
BTC,2026-09-10 01:30:00,6923792.19,6933090.885,6895662.465,6931680.195,550.88264
BTC,2026-09-10 02:30:00,6931680.195,6933051.06,6902482.275,6915834.27,316.14499
BTC,2026-09-10 03:30:00,6915834.27,6920346.0,6882645.0,6896279.31,513.88945
BTC,2026-09-10 04:30:00,6896274.0,6931416.465,6895969.56,6930119.055,300.08433
BTC,2026-09-10 05:30:00,6930119.055,6936837.975,6909531.3,6918991.95,826.01999
BTC,2026-09-10 06:30:00,6918991.95,6948001.365,6898752.0,6911319.0,429.21115
BTC,2026-09-10 07:30:00,6911319.885,6936019.35,6901230.0,6934670.61,250.2874
BTC,2026-09-10 08:30:00,6934671.495,6951675.0,6927603.0,6932035.08,370.87043
BTC,2026-09-10 09:30:00,6932035.08,6941762.115,6929550.0,6938400.0,221.79379
BTC,2026-09-10 10:30:00,6938400.885,6952948.515,6926961.375,6950498.835,554.7012
BTC,2026-09-10 11:30:00,6950498.835,6950971.425,6916096.23,6939816.885,573.34123
BTC,2026-09-10 12:30:00,6939816.885,6940347.885,6894723.48,6912912.0,526.86865
BTC,2026-09-10 13:30:00,6912912.0,6918110.49,6906363.0,6912735.0,301.41841
BTC,2026-09-10 14:30:00,6912735.0,6923285.97,6895111.11,6902292.885,605.51933
BTC,2026-09-10 15:30:00,6902292.0,6906944.445,6887177.085,6890894.085,618.27147
BTC,2026-09-10 16:30:00,6890893.2,6907853.34,6875388.0,6888910.8,659.08952
BTC,2026-09-10 17:30:00,6888896.64,6899389.2,6785832.195,6805296.885,2886.07306
BTC,2026-09-10 18:30:00,6805296.885,6835209.0,6791932.5,6829937.94,1372.33792
BTC,2026-09-10 19:30:00,6829937.055,6852110.73,6809495.325,6850962.885,1105.27456
BTC,2026-09-10 20:30:00,6850962.885,6851040.765,6822656.16,6836625.0,695.08679
BTC,2026-09-10 21:30:00,6836625.0,6842112.885,6797241.615,6832200.885,562.44798
BTC,2026-09-10 22:30:00,6832200.0,6862644.0,6825674.01,6843591.72,584.5114
BTC,2026-09-10 23:30:00,6843591.72,6844590.0,6812960.1,6836802.0,321.25824
BTC,2026-09-11 00:30:00,6836802.0,6840915.48,6821860.545,6828733.455,394.60119
BTC,2026-09-11 01:30:00,6828733.455,6845249.325,6824766.0,6838225.08,142.17379
BTC,2026-09-11 02:30:00,6838225.08,6841317.27,6823351.77,6827244.0,268.25509
BTC,2026-09-11 03:30:00,6827244.885,6833793.885,6798357.6,6800025.825,253.46564
BTC,2026-09-11 04:30:00,6800025.825,6803553.435,6767064.0,6776331.72,797.49081
BTC,2026-09-11 05:30:00,6776332.605,6809172.3,6775826.385,6806410.215,538.94881
BTC,2026-09-11 06:30:00,6806410.215,6814500.0,6785345.445,6811971.555,386.97683
BTC,2026-09-11 07:30:00,6811972.44,6815705.37,6794117.565,6800223.18,297.49023
BTC,2026-09-11 08:30:00,6800223.18,6805432.29,6788188.95,6804924.3,967.58108
BTC,2026-09-11 09:30:00,6804925.185,6831846.885,6804696.855,6824589.885,370.66197
BTC,2026-09-11 10:30:00,6824589.885,6836879.88,6820611.81,6836878.11,284.44316
BTC,2026-09-11 11:30:00,6836878.995,6852685.98,6830607.0,6840873.885,405.18201
BTC,2026-09-11 12:30:00,6840873.885,6850182.315,6832530.105,6834916.95,435.02243
BTC,2026-09-11 13:30:00,6834916.95,6858750.0,6827296.215,6846796.305,294.00696
BTC,2026-09-11 14:30:00,6846797.19,6847245.885,6802603.83,6818217.0,552.5515
BTC,2026-09-11 15:30:00,6818217.0,6828947.625,6811491.0,6813902.625,406.1795
BTC,2026-09-11 16:30:00,6813902.625,6818858.625,6792105.075,6817696.62,420.86915
BTC,2026-09-11 17:30:00,6817696.62,6916163.49,6730122.33,6905919.615,3531.14376
BTC,2026-09-11 18:30:00,6905918.73,7020970.5,6836961.3,7012966.56,2451.66172
BTC,2026-09-11 19:30:00,7012966.56,7070265.0,6948054.465,6973668.135,1987.04632
BTC,2026-09-11 20:30:00,6973658.4,6978223.23,6841315.5,6879304.125,1364.45838
BTC,2026-09-11 21:30:00,6879304.125,6909018.885,6848296.38,6895566.0,1081.48116
BTC,2026-09-11 22:30:00,6895566.0,6899460.885,6857895.09,6861759.0,492.68772
BTC,2026-09-11 23:30:00,6861759.0,6862113.885,6804145.5,6819279.0,842.12412
BTC,2026-09-12 00:30:00,6819279.0,6847422.885,6815031.0,6839811.885,421.44962
BTC,2026-09-12 01:30:00,6839811.0,6859104.885,6831492.0,6844530.705,322.32564
BTC,2026-09-12 02:30:00,6844530.705,6852024.885,6821403.885,6824058.885,222.90327
BTC,2026-09-12 03:30:00,6824058.885,6834970.935,6811591.005,6827775.0,1100.36124
BTC,2026-09-12 04:30:00,6827775.0,6834475.335,6825091.68,6834474.45,535.72071
BTC,2026-09-12 05:30:00,6834475.335,6842820.0,6832877.025,6839937.555,314.34391
BTC,2026-09-12 06:30:00,6839937.555,6847985.745,6837712.665,6838604.745,186.8188
BTC,2026-09-12 07:30:00,6838603.86,6843020.895,6833970.0,6839988.0,307.45259
BTC,2026-09-12 08:30:00,6839988.885,6845282.07,6834854.115,6838225.965,242.20968
BTC,2026-09-12 09:30:00,6838225.965,6842289.885,6833603.61,6834213.375,392.84938
BTC,2026-09-12 10:30:00,6834213.375,6837580.8,6829019.31,6833793.0,966.7285
BTC,2026-09-12 11:30:00,6833793.0,6846289.2,6832199.115,6840141.105,148.46089
BTC,2026-09-12 12:30:00,6840141.105,6845297.115,6838041.0,6838355.175,360.14789
BTC,2026-09-12 13:30:00,6838354.29,6847599.885,6838354.29,6846360.885,285.63962
BTC,2026-09-12 14:30:00,6846360.0,6848728.26,6844159.89,6845425.44,294.25428
BTC,2026-09-12 15:30:00,6845425.44,6849966.375,6841983.675,6843965.19,182.37452
BTC,2026-09-12 16:30:00,6843965.19,6846010.425,6840342.0,6846009.54,149.54317
BTC,2026-09-12 17:30:00,6846010.425,6846428.145,6840165.0,6844590.0,340.29238
BTC,2026-09-12 18:30:00,6844590.885,6849658.395,6837084.315,6846937.02,1023.69199
BTC,2026-09-12 19:30:00,6846937.02,6859251.795,6846891.0,6855319.74,239.68201
BTC,2026-09-12 20:30:00,6855320.625,6856979.115,6847776.0,6848162.745,265.08543
BTC,2026-09-12 21:30:00,6848163.63,6851139.885,6844236.0,6846183.885,159.17816
BTC,2026-09-12 22:30:00,6846183.0,6850286.745,6829595.445,6833136.33,249.24835
BTC,2026-09-12 23:30:00,6833136.33,6833616.885,6825565.155,6826093.5,275.13313
BTC,2026-09-13 00:30:00,6826093.5,6830961.885,6819787.875,6824676.615,731.31555
BTC,2026-09-13 01:30:00,6824677.5,6834652.335,6824676.615,6829545.0,363.19212
BTC,2026-09-13 02:30:00,6829545.0,6839549.925,6827642.25,6837864.885,348.07684
BTC,2026-09-13 03:30:00,6837864.0,6841050.0,6831585.81,6835047.045,167.38368
BTC,2026-09-13 04:30:00,6835047.045,6840415.455,6835046.16,6839167.605,67.34168
BTC,2026-09-13 05:30:00,6839167.605,6841049.115,6828868.86,6838927.77,102.17841
BTC,2026-09-13 06:30:00,6838927.77,6844711.245,6835873.635,6842817.345,342.83505
BTC,2026-09-13 07:30:00,6842817.345,6842817.345,6836163.03,6840161.46,238.88569
BTC,2026-09-13 08:30:00,6840162.345,6842004.03,6830784.885,6831492.885,225.77764
BTC,2026-09-13 09:30:00,6831492.0,6836981.655,6831300.84,6833085.885,190.98338
BTC,2026-09-13 10:30:00,6833085.0,6843214.71,6833085.0,6842997.885,202.84475
BTC,2026-09-13 11:30:00,6842997.885,6843335.07,6819670.17,6825327.975,503.99784
BTC,2026-09-13 12:30:00,6825327.975,6830430.0,6822631.38,6825827.115,239.99798
BTC,2026-09-13 13:30:00,6825827.115,6830607.0,6792906.0,6798013.335,401.89187
BTC,2026-09-13 14:30:00,6798013.335,6805111.035,6776445.0,6797508.885,537.62115
BTC,2026-09-13 15:30:00,6797508.0,6797973.51,6781617.825,6785940.165,190.81512
BTC,2026-09-13 16:30:00,6785941.05,6796800.0,6770250.0,6796120.32,265.89974
BTC,2026-09-13 17:30:00,6796119.435,6802641.885,6787065.0,6793554.705,292.33252
BTC,2026-09-13 18:30:00,6793554.705,6807597.885,6775560.0,6801492.27,435.53074
BTC,2026-09-13 19:30:00,6801491.385,6837018.825,6801274.56,6833616.885,524.64043
BTC,2026-09-13 20:30:00,6833616.885,6833616.885,6815502.705,6826432.455,235.97054
BTC,2026-09-13 21:30:00,6826431.57,6846271.5,6825620.91,6838938.39,296.31166
BTC,2026-09-13 22:30:00,6838938.39,6851096.52,6836567.475,6843611.19,135.4972
BTC,2026-09-13 23:30:00,6843611.19,6848430.9,6842122.62,6844489.995,110.16764
BTC,2026-09-14 00:30:00,6844489.995,6850700.04,6834249.66,6839634.0,148.98479
BTC,2026-09-14 01:30:00,6839634.885,6847068.0,6837687.0,6845298.885,103.43597
BTC,2026-09-14 02:30:00,6845298.885,6854325.0,6842289.0,6842466.0,161.40092
BTC,2026-09-14 03:30:00,6842466.0,6842466.0,6785089.68,6789189.0,686.94439
BTC,2026-09-14 04:30:00,6789189.0,6803596.8,6781132.845,6800517.885,384.73824
BTC,2026-09-14 05:30:00,6800517.885,6821875.59,6760401.72,6797508.0,684.93231
BTC,2026-09-14 06:30:00,6797508.885,6829612.26,6782322.285,6825028.845,548.46579
BTC,2026-09-14 07:30:00,6825027.96,6878706.75,6815916.0,6867600.0,1091.26668
BTC,2026-09-14 08:30:00,6867600.0,6891479.07,6859104.885,6867275.205,938.65006
BTC,2026-09-14 09:30:00,6867274.32,6876519.03,6862095.3,6874837.53,479.27763
BTC,2026-09-14 10:30:00,6874838.415,6875657.925,6858249.09,6868643.415,322.46252
BTC,2026-09-14 11:30:00,6868643.415,6893738.475,6848077.785,6866993.775,418.88254
BTC,2026-09-14 12:30:00,6866993.775,6893463.24,6860910.285,6893463.24,453.51632
BTC,2026-09-14 13:30:00,6893463.24,6902999.115,6872379.0,6878998.8,526.80639
BTC,2026-09-14 14:30:00,6878998.8,6936099.885,6867051.3,6915528.945,718.66625
BTC,2026-09-14 15:30:00,6915528.945,6917856.495,6894150.0,6894734.1,344.15342
BTC,2026-09-14 16:30:00,6894734.985,6896275.77,6875790.675,6883176.0,354.582
BTC,2026-09-14 17:30:00,6883176.0,6910316.295,6868932.81,6876273.885,416.3904
BTC,2026-09-14 18:30:00,6876273.885,6946365.0,6857155.23,6917868.885,1141.24574
BTC,2026-09-14 19:30:00,6917868.885,6966037.665,6917514.885,6949113.81,1305.24797
BTC,2026-09-14 20:30:00,6949112.925,6963534.885,6929674.785,6954154.77,911.75735
BTC,2026-09-14 21:30:00,6954154.77,6983067.72,6940716.045,6971093.67,663.13004
BTC,2026-09-14 22:30:00,6971093.67,6995786.94,6964805.745,6986011.23,650.24334
BTC,2026-09-14 23:30:00,6986011.23,7020262.5,6977213.445,7011501.885,894.11691
BTC,2026-09-15 00:30:00,7011501.0,7011650.565,6987222.795,6989907.0,499.81096
BTC,2026-09-15 01:30:00,6989907.885,7044600.0,6989602.56,7000350.0,622.99114
BTC,2026-09-15 02:30:00,7000350.0,7001936.805,6969021.0,6970067.955,574.15746
BTC,2026-09-15 03:30:00,6970067.07,6978579.885,6948223.5,6952381.23,419.77752
BTC,2026-09-15 04:30:00,6952382.115,6953268.885,6914620.05,6919745.085,432.95897
BTC,2026-09-15 05:30:00,6919744.2,6925165.71,6897794.43,6898834.305,446.37902
BTC,2026-09-15 06:30:00,6898833.42,6910080.0,6880875.0,6895730.61,504.32377
BTC,2026-09-15 07:30:00,6895730.61,6904596.54,6883198.125,6895364.22,261.07651
BTC,2026-09-15 08:30:00,6895365.105,6895365.105,6872733.0,6874413.615,370.47729
BTC,2026-09-15 09:30:00,6874413.615,6880371.435,6862467.0,6864690.12,784.69084
BTC,2026-09-15 10:30:00,6864689.235,6873499.41,6841050.885,6870255.0,461.79794
BTC,2026-09-15 11:30:00,6870255.0,6878912.955,6831405.27,6839872.95,361.46093
BTC,2026-09-15 12:30:00,6839873.835,6841997.835,6804695.97,6808305.885,884.1463
BTC,2026-09-15 13:30:00,6808305.0,6815193.84,6788267.715,6814500.885,754.54393
BTC,2026-09-15 14:30:00,6814500.885,6819798.495,6802994.115,6813088.425,483.47069
BTC,2026-09-15 15:30:00,6813088.425,6830082.195,6803251.65,6819261.3,603.90345
BTC,2026-09-15 16:30:00,6819261.3,6834263.82,6800671.875,6809190.885,463.92838
BTC,2026-09-15 17:30:00,6809190.885,6827168.775,6801991.41,6810752.025,512.54782
BTC,2026-09-15 18:30:00,6810672.375,6825651.885,6736922.67,6780761.145,2183.38695
BTC,2026-09-15 19:30:00,6780761.145,6787596.0,6691042.5,6720867.885,2651.31183
BTC,2026-09-15 20:30:00,6720867.885,6779417.715,6711132.0,6771312.0,1349.39662
